DokumentNr;Artikel;Bezeichnung;Klasse;KlasseBezeichnung;Gruppe;GruppeBezeichnung;Untergruppe;UntergruppeBezeichnung;Preis;Menge;Lagereinheit;Rechnungseinheit;Einkaufspreis;Rabatt;TotalExklMwSt;SteuerCode;Steuerbetrag;TotalInklMwSt;Waehrung;Ertragskonto;Kostenstelle;Gewicht;DokumentTyp;DokumentTypBezeichnung;DatumBelegbeiKasse;Adresse;Name;Land;Region;Sprache;Checkout;VoucherBon;VoucherKueche;VoucherGruppe
2169683;2110060;Zwetschgen 1. Kl.;4;Obst;17;Zwetschgen;EIGEN;Eigen;4.50;0.25;KG;KG;0.00;0.00;1.12;11;0.03;1.15;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:32:44;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169683;304005;Zopfbrötli;7;HofBäckerei;8;Brot;;;1.80;1.00;STK;STK;0.00;0.00;1.76;11;0.04;1.80;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:32:44;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169683;304005;Zopfbrötli;7;HofBäckerei;8;Brot;;;1.80;1.00;STK;STK;0.00;0.00;1.76;11;0.04;1.80;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:32:44;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169683;304009;Sultaninenbrötli;7;HofBäckerei;8;Brot;;;2.00;1.00;STK;STK;0.00;0.00;1.95;11;0.05;2.00;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:32:44;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169683;304007;Monatsbrot;7;HofBäckerei;8;Brot;;;5.40;1.00;STK;STK;0.00;0.00;5.27;11;0.13;5.40;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:32:44;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169684;202001;Knobliwurst;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;4.00;STK;STK;0.00;0.00;24.59;11;0.61;25.20;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:33:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169685;2110074;Heidelbeeren selberpflücken;1;Erlebnis;1;Selberplücken (Eintritt & Beeren);;;11.00;1.20;KG;KG;0.00;0.00;12.88;11;0.32;13.20;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:34:36;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169685;211009;Tortilla Chips;3;Trockenprodukte;15;Trockenprodukte divers;FREMD;Fremd;4.90;1.00;STK;STK;0.00;0.00;4.78;11;0.12;4.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:34:36;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169685;202001;Knobliwurst;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;1.00;STK;STK;0.00;0.00;6.15;11;0.15;6.30;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:34:36;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089264;2110060;Zwetschgen 1. Kl.;4;Obst;17;Zwetschgen;EIGEN;Eigen;4.50;1.51;KG;KG;0.00;0.00;6.63;11;0.17;6.80;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:34:34;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089264;2110029;Apfel-Birnen 3.50;4;Obst;16;Äpfel/Birnen;;;3.50;2.92;KG;KG;0.00;0.00;10.00;11;0.25;10.25;CHF;3000;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:34:34;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089265;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:35:50;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089265;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:35:50;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089266;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:36:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089266;7640105564347;Fruchtschorli 5dl;9;Getränke;41;Getränke alkoholfrei;EIGEN;Eigen;5.50;1.00;FL;FL;0.00;0.00;5.09;10;0.41;5.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:36:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169692;500125;Himbeeren 250g CH;4;Obst;21;Himbeeren;FREMD;Fremd;6.00;2.00;SCH;SCH;0.00;0.00;11.71;11;0.29;12.00;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:37:37;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169692;210020;Cookies;3;Trockenprodukte;14;Süsswaren;FREMD;Fremd;6.20;2.00;STK;STK;0.00;0.00;12.10;11;0.30;12.40;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:37:37;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169692;304004;Brötli vom Hof;7;HofBäckerei;8;Brot;;;1.60;1.00;STK;STK;0.00;0.00;1.56;11;0.04;1.60;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:37:37;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169693;7640105560806;Kürbiskernöl 1dl;3;Trockenprodukte;10;Senf/Öl/Essig;EIGEN;Eigen;9.90;1.00;FL;FL;0.00;0.00;9.66;11;0.24;9.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:39:31;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169693;7640105564378;Melonen Melissen Sirup;6;HofChuchi;34;Sirup;EIGEN;Eigen;6.90;1.00;STK;STK;0.00;0.00;6.73;11;0.17;6.90;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:39:31;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169693;202000;Schüblig Paar;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;2.00;PAAR;PAAR;0.00;0.00;12.29;11;0.31;12.60;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:39:31;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169696;303012;Buffet - Dessert S;8;HofKonditorei;29;Dessert;;;32.00;0.27;KG;KG;0.00;0.00;8.06;10;0.64;8.70;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:38:59;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169696;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.36;KG;KG;0.00;0.00;10.60;10;0.85;11.45;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:38:59;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169696;7640125570113;Mineral Passugger 5dl;9;Getränke;41;Getränke alkoholfrei;FREMD;Fremd;3.90;1.00;FL;FL;0.00;0.00;3.61;10;0.29;3.90;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:38:59;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169701;305536;Erdbeer Schaumwein 7.5dl;9;Getränke;36;Wein;EIGEN;Eigen;24.50;2.00;FL;FL;0.00;0.00;45.37;10;3.63;49.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169701;305306;Erdbeer Most 1l;9;Getränke;40;Hoftee/Most;;;8.90;1.00;L;L;0.00;0.00;8.68;11;0.22;8.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169701;305108;Beerensaft 2dl;9;Getränke;41;Getränke alkoholfrei;EIGEN;Eigen;4.50;1.00;FL;FL;0.00;0.00;4.39;11;0.11;4.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169701;210008;Spitzbueb (Palme);3;Trockenprodukte;14;Süsswaren;FREMD;Fremd;2.60;1.00;STK;STK;0.00;0.00;2.54;11;0.06;2.60;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169701;7640165710029;Biber Honig (Leibacher);3;Trockenprodukte;14;Süsswaren;FREMD;Fremd;5.50;1.00;STK;STK;0.00;0.00;5.37;11;0.13;5.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169701;7640165710210;Biber Weisser (Leibacher);3;Trockenprodukte;14;Süsswaren;FREMD;Fremd;5.50;1.00;STK;STK;0.00;0.00;5.37;11;0.13;5.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169701;7640165710210;Biber Weisser (Leibacher);3;Trockenprodukte;14;Süsswaren;FREMD;Fremd;5.50;1.00;STK;STK;0.00;0.00;5.37;11;0.13;5.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:42:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169702;7640105563074;Heidelbeer Kräuter Sirup 2.5dl;6;HofChuchi;34;Sirup;;;6.90;1.00;FL;FL;0.00;0.00;6.73;11;0.17;6.90;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:44:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169702;7640105563074;Heidelbeer Kräuter Sirup 2.5dl;6;HofChuchi;34;Sirup;;;6.90;1.00;FL;FL;0.00;0.00;6.73;11;0.17;6.90;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:44:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169702;7640105564286;Kürbiskerne Schoggi 100g;3;Trockenprodukte;11;Kürbiskerne;;;5.90;1.00;STK;STK;0.00;0.00;5.76;11;0.14;5.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:44:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169702;500125;Himbeeren 250g CH;4;Obst;21;Himbeeren;FREMD;Fremd;6.00;2.00;SCH;SCH;0.00;0.00;11.71;11;0.29;12.00;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:44:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169702;500131;Heidelbeeren 250g;4;Obst;19;Heidelbeeren;EIGEN;Eigen;6.00;1.00;SCH;SCH;0.00;0.00;5.85;11;0.15;6.00;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:44:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169707;300600;Apfelgarten Eintritt;1;Erlebnis;4;Apfelgarten;;;5.00;2.00; ; ;0.00;0.00;9.26;10;0.74;10.00;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:47:12;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169714;7640105562039;Himbeer Konfi 220g;6;HofChuchi;33;Konfi;;;6.40;1.00;STK;STK;0.00;0.00;6.24;11;0.16;6.40;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:18;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169714;212006;Tragtasche klein;12;Non-Food;42;Merchandising;;;0.20;1.00;STK;STK;0.00;0.00;0.19;10;0.01;0.20;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:18;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169714;2110027;Apfel-Birnen 3.10;4;Obst;16;Äpfel/Birnen;;;3.10;0.48;KG;KG;0.00;0.00;1.46;11;0.04;1.50;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:18;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169714;500131;Heidelbeeren 250g;4;Obst;19;Heidelbeeren;EIGEN;Eigen;6.00;1.00;SCH;SCH;0.00;0.00;5.85;11;0.15;6.00;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:18;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169714;500125;Himbeeren 250g CH;4;Obst;21;Himbeeren;FREMD;Fremd;6.00;1.00;SCH;SCH;0.00;0.00;5.85;11;0.15;6.00;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:18;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169714;500108;Erdbeeren CH 250g;4;Obst;20;Erdbeeren;FREMD;Fremd;4.00;1.00;SCH;SCH;0.00;0.00;3.90;11;0.10;4.00;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:18;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169715;9810000018001;Glace Kübeli;2;Frischprodukte;30;Glace;FREMD;Fremd;3.90;2.00;STK;STK;0.00;0.00;7.22;10;0.58;7.80;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:50:58;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169716;304012;Nussbrot;7;HofBäckerei;8;Brot;;;5.40;1.00;STK;STK;0.00;0.00;5.27;11;0.13;5.40;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:30;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169716;212006;Tragtasche klein;12;Non-Food;42;Merchandising;;;0.20;1.00;STK;STK;0.00;0.00;0.19;10;0.01;0.20;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:30;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169716;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.20;1.00;STK;STK;0.00;0.00;7.02;11;0.18;7.20;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:30;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169716;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.70;1.00;STK;STK;0.00;0.00;6.54;11;0.16;6.70;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:30;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169716;202000;Schüblig Paar;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.30;1.00;PAAR;PAAR;0.00;0.00;6.15;11;0.15;6.30;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:30;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169716;500739;Kopfsalat rot;5;Gemüse;25;Gemüse divers;FREMD;Fremd;1.50;1.00;STK;STK;0.00;0.00;1.46;11;0.04;1.50;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:30;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169716;305304;Süssmost Box 10l;9;Getränke;40;Hoftee/Most;;;20.90;1.00;STK;STK;0.00;0.00;20.39;11;0.51;20.90;CHF;3200;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:30;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169717;2110027;Apfel-Birnen 3.10;4;Obst;16;Äpfel/Birnen;;;3.10;1.14;KG;KG;0.00;0.00;3.46;11;0.09;3.55;CHF;3000;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:53:48;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169697;304103;Kuchen-/Gebäckstück 4 CHF;7;HofBäckerei;27;Gebäck;;;4.00;1.00; ; ;0.00;0.00;3.70;10;0.30;4.00;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:39:09;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169697;7611889111188;Quöllfrisch 3.3dl;9;Getränke;37;Bier;FREMD;Fremd;5.00;1.00;FL;FL;0.00;0.00;4.63;10;0.37;5.00;CHF;3210;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:39:09;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089267;4602016;Fleisch Natur Konkret TK;2;Frischprodukte;7;Fleisch;FREMD;Fremd;6.60;1.00;STK;STK;0.00;0.00;6.44;11;0.16;6.60;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:40:17;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089267;4602016;Fleisch Natur Konkret TK;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.30;1.00;STK;STK;0.00;0.00;7.12;11;0.18;7.30;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:40:17;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089267;2190000;Trockenfleisch Eichenberger;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.70;1.00;STK;STK;0.00;0.00;7.51;11;0.19;7.70;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:40:17;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089267;4602016;Fleisch Natur Konkret TK;2;Frischprodukte;7;Fleisch;FREMD;Fremd;7.40;1.00;STK;STK;0.00;0.00;7.22;11;0.18;7.40;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:40:17;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089267;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:40:17;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089267;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:40:17;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089268;302116;Buffet - Zmittag Salat/Warm M;6;HofChuchi;31;Warme Küche;;;32.00;0.29;KG;KG;0.00;0.00;8.52;10;0.68;9.20;CHF;3220;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:41:57;1000001;Laufkunde;CH;ZH;D;1;0;;0
4089268;302116;Buffet - Zmittag Salat/Warm M;6;HofChuchi;31;Warme Küche;;;32.00;0.25;KG;KG;0.00;0.00;7.45;10;0.60;8.05;CHF;3220;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:41:57;1000001;Laufkunde;CH;ZH;D;1;0;;0
4089268;304103;Kuchen-/Gebäckstück 4 CHF;7;HofBäckerei;27;Gebäck;;;4.00;2.00; ; ;0.00;0.00;7.41;10;0.59;8.00;CHF;3221;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:41:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089268;304126;Kürbiskernriegel mit Schoggi;7;HofBäckerei;27;Gebäck;;;2.90;1.00; ; ;0.00;0.00;2.69;10;0.21;2.90;CHF;3221;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:41:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089268;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:41:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089268;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:41:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089269;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:44:35;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089269;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:44:35;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089269;304013;Saisonbrot;7;HofBäckerei;8;Brot;;;5.40;1.00;STK;STK;0.00;0.00;5.27;11;0.13;5.40;CHF;3221;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:44:35;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089269;9810000018001;Glace Kübeli;2;Frischprodukte;30;Glace;FREMD;Fremd;3.90;3.00;STK;STK;0.00;0.00;10.83;10;0.87;11.70;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:44:35;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089270;304104;Wähen süss;7;HofBäckerei;27;Gebäck;;;5.00;2.00; ; ;0.00;0.00;9.26;10;0.74;10.00;CHF;3221;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:45:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089270;304102;Apfelstrudel;7;HofBäckerei;27;Gebäck;;;4.50;1.00; ; ;0.00;0.00;4.17;10;0.33;4.50;CHF;3221;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:45:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089270;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:45:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089270;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:45:57;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089271;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:48:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089271;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:48:23;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089272;211010;Dip Sauce;3;Trockenprodukte;15;Trockenprodukte divers;FREMD;Fremd;5.40;1.00;STK;STK;0.00;0.00;5.27;11;0.13;5.40;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:48:46;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089272;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:48:46;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089272;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:48:46;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089273;305900;PET Flasche;12;Non-Food;44;Depot/Gebinde;FREMD;Fremd;0.50;1.00;FL;FL;0.00;0.00;0.46;10;0.04;0.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:49:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089273;305316;Tee vom Hof 1l;9;Getränke;40;Hoftee/Most;;;3.50;1.00;L;L;0.00;0.00;3.24;10;0.26;3.50;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:49:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169698;301503;Buffet - Znacht Salat/Warm L;6;HofChuchi;32;Kalte Küche;;;32.00;0.36;KG;KG;0.00;0.00;10.74;10;0.86;11.60;CHF;3220;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:40:07;1000001;Laufkunde;CH;ZH;D;1;0;;0
2169698;304102;Apfelstrudel;7;HofBäckerei;27;Gebäck;;;4.50;1.00; ; ;0.00;0.00;4.17;10;0.33;4.50;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:40:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
2169698;304004;Brötli vom Hof;7;HofBäckerei;8;Brot;;;1.60;1.00;STK;STK;0.00;0.00;1.48;10;0.12;1.60;CHF;3221;200;0.00;RGKSSEG;Rechnung Kasse Seegräben;17.08.2017 - 17:40:07;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089274;305307;Süssmost 1l, frisch gepresst;9;Getränke;40;Hoftee/Most;;;3.50;2.00;L;L;0.00;0.00;6.48;10;0.52;7.00;CHF;3210;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:49:40;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089275;7640112094004;Joghurt 500g natur;2;Frischprodukte;6;Milchprodukte;FREMD;Fremd;2.60;1.00;STK;STK;0.00;0.00;2.54;11;0.06;2.60;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:52:21;1000001;Laufkunde;CH;ZH;D;0;0;;0
4089275;2110223;Tomaten Peretti;5;Gemüse;25;Gemüse divers;FREMD;Fremd;6.00;0.64;KG;KG;0.00;0.00;3.76;11;0.09;3.85;CHF;3200;400;0.00;RGKSJON;Rechnung Kasse Jona;17.08.2017 - 17:52:21;1000001;Laufkunde;CH;ZH;D;0;0;;0
